9.92 104.445 101.622 301.028
9.94 105.195 101.867 301.033
9.96 105.873 102.1 301.037
9.98 106.571 102.344 301.041
10 107.261 102.576 301.046
10.02 107.971 102.82 301.05
10.04 108.751 103.064 301.055
10.06 109.394 103.295 301.059
10.08 110.186 103.539 301.064
10.1 110.92 103.782 301.069
10.12 111.726 104.025 301.074
10.14 112.391 104.256 301.078
10.16 113.143 104.498 301.083
10.18 113.902 104.74 301.087
10.2 114.733 104.983 301.093
10.22 115.504 105.225 301.098
10.24 116.282 105.467 301.103
10.26 117.066 105.709 301.107
10.28 117.857 105.95 301.112
10.3 118.653 106.192 301.117
10.32 119.457 106.433 301.122
10.34 120.266 106.674 301.127
10.36 121.082 106.914 301.133
10.38 121.905 107.155 301.138
10.4 122.667 107.395 301.142
10.42 123.503 107.635 301.147
10.44 124.345 107.875 301.153
10.46 125.126 108.114 301.157
10.48 126.07 108.366 301.163
10.5 126.932 108.606 301.169
10.52 127.733 108.845 301.174
10.54 128.608 109.084 301.179
10.56 129.513 109.334 301.185
10.58 130.334 109.573 301.189
10.6 131.229 109.812 301.195
10.62 132.155 110.061 301.201
10.64 132.996 110.299 301.206
10.66 134.005 110.55 301.212
10.68 134.859 110.787 301.217
10.7 135.721 111.024 301.222
10.72 136.682 111.273 301.228
10.74 137.652 111.522 301.234
10.76 138.533 111.759 301.24
10.78 139.517 112.007 301.246
10.8 140.413 112.244 301.251
10.82 141.412 112.492 301.257
10.84 142.418 112.74 301.263
10.86 143.335 112.976 301.269
10.88 144.286 113.222 301.274
10.9 145.315 113.47 301.281
10.92 146.253 113.705 301.286
10.94 147.226 113.952 301.292
10.96 148.278 114.199 301.298
10.98 149.337 114.446 301.305
11 150.334 114.691 301.311
11.02 151.409 114.938 301.317
11.04 152.319 115.171 301.323
11.06 153.338 115.416 301.329
11.08 154.436 115.663 301.335
11.1 155.47 115.907 301.341
11.12 156.512 116.152 301.347
11.14 157.562 116.397 301.354
11.16 158.692 116.642 301.361
11.18 159.758 116.886 301.367
11.2 160.831 117.13 301.373
11.22 161.912 117.374 301.379
11.24 163.108 117.63 301.387
11.26 164.205 117.873 301.393
11.28 165.311 118.117 301.4
11.3 166.424 118.36 301.406
11.32 167.472 118.602 301.412
11.34 168.601 118.844 301.419
11.36 169.848 119.099 301.426
11.38 170.994 119.342 301.433
11.4 172.074 119.583 301.439
11.42 173.347 119.837 301.447
11.44 174.443 120.078 301.453
11.46 175.622 120.32 301.46
11.48 176.847 120.572 301.467
11.5 178.042 120.813 301.474
11.52 179.171 121.054 301.48
11.54 180.422 121.306 301.487
11.56 181.643 121.547 301.494
11.58 182.911 121.798 301.502
11.6 184.073 122.038 301.508
11.62 185.359 122.289 301.516
11.64 186.538 122.528 301.522
11.66 187.918 122.78 301.531
11.68 189.114 123.019 301.537
11.7 190.436 123.269 301.545
11.72 191.691 123.518 301.552
11.74 192.912 123.757 301.559
11.76 194.261 124.007 301.567
11.78 195.62 124.256 301.574
11.8 196.868 124.494 301.581
11.82 198.167 124.743 301.589
11.84 199.553 124.992 301.597
11.86 200.949 125.241 301.605
11.88 202.154 125.477 301.611
11.9 203.568 125.725 301.619
11.92 204.913 125.973 301.627
11.94 206.347 126.221 301.635
11.96 207.711 126.468 301.642
11.98 209.163 126.716 301.651
12 210.546 126.963 301.658
12.02 211.812 127.198 301.665
12.04 213.214 127.444 301.673
12.06 214.704 127.691 301.681
12.08 216.125 127.937 301.689
12.1 217.555 128.183 301.697
12.12 218.995 128.428 301.705
12.14 220.444 128.674 301.713
12.16 222.033 128.931 301.722
12.18 223.502 129.176 301.73
12.2 224.981 129.42 301.738
12.22 226.389 129.664 301.746
12.24 227.887 129.908 301.754
12.26 229.395 130.153 301.763
12.28 230.913 130.397 301.771
12.3 232.359 130.64 301.779
12.32 234.031 130.895 301.788
12.34 235.496 131.137 301.796
12.36 237.054 131.381 301.804
12.38 238.539 131.623 301.812
12.4 240.254 131.877 301.822
12.42 241.759 132.119 301.83
12.44 243.274 132.36 301.838
12.46 245.021 132.614 301.848
12.48 246.556 132.855 301.856
12.5 248.101 133.096 301.864
12.52 249.797 133.348 301.873
12.54 251.362 133.589 301.882
12.56 253.079 133.841 301.891
12.58 254.665 134.081 301.899
12.6 256.404 134.332 301.909
12.62 258.01 134.572 301.917
12.64 259.771 134.823 301.927
12.66 261.398 135.063 301.935
12.68 263.18 135.313 301.945
12.7 264.743 135.551 301.953
12.72 266.548 135.802 301.963
12.74 268.216 136.04 301.972
12.76 269.957 136.289 301.981
12.78 271.795 136.539 301.991
12.8 273.409 136.776 301.999
12.82 275.269 137.025 302.009
12.84 277.055 137.273 302.018
12.86 278.787 137.51 302.027
12.88 280.594 137.758 302.037
12.9 282.413 138.005 302.046
12.92 284.243 138.252 302.056
12.94 286.018 138.489 302.065
12.96 287.87 138.736 302.075
12.98 289.734 138.982 302.085
13 291.609 139.229 302.094
13.02 293.495 139.475 302.104
13.04 295.393 139.721 302.114
13.06 297.303 139.967 302.124
13.08 299.136 140.211 302.133
13.1 300.911 140.445 302.143
13.12 302.854 140.69 302.153
13.14 304.81 140.935 302.163
13.16 306.688 141.179 302.172
13.18 308.506 141.412 302.182
13.2 310.495 141.656 302.192
13.22 312.407 141.899 302.202
13.24 314.421 142.143 302.212
13.26 316.356 142.386 302.222
13.28 318.139 142.617 302.231
13.3 320.187 142.86 302.241
13.32 322.156 143.102 302.251
13.34 324.138 143.344 302.261
13.36 326.221 143.586 302.272
13.38 328.226 143.828 302.282
13.4 330.242 144.069 302.292
13.42 332.271 144.31 302.302
13.44 334.311 144.551 302.313
13.46 336.362 144.791 302.323
13.48 338.426 145.031 302.333
13.5 340.502 145.271 302.344
13.52 342.589 145.511 302.354
13.54 344.597 145.75 302.364
13.56 346.708 145.989 302.375
